523,462,"кинешма","2013-10-07 13:44:41.683399","2013-10-07 14:17:35.690724"
524,2076,"комсомольск","2013-10-07 13:44:41.817867","2013-10-07 14:17:35.880568"
525,2077,"кохма","2013-10-07 13:44:41.964755","2013-10-07 14:17:36.025888"
526,2078,"лежнево","2013-10-07 13:44:42.176887","2013-10-07 14:17:36.249470"
527,2079,"лух","2013-10-07 13:44:42.344627","2013-10-07 14:17:36.394821"
528,2080,"наволоки","2013-10-07 13:44:42.501087","2013-10-07 14:17:36.540317"
529,2081,"нерль","2013-10-07 13:44:42.635409","2013-10-07 14:17:36.687135"
530,2501,"ново-талицы","2013-10-07 13:44:42.769792","2013-10-07 14:17:36.843766"
531,2082,"октябрьский","2013-10-07 13:44:42.915909","2013-10-07 14:17:36.989139"
532,2083,"писцово","2013-10-07 13:44:43.039239","2013-10-07 14:17:37.112472"
533,2084,"плес","2013-10-07 13:44:43.162233","2013-10-07 14:17:37.235734"
534,2085,"приволжск","2013-10-07 13:44:43.285744","2013-10-07 14:17:37.370148"
535,14,"пучеж","2013-10-07 13:44:43.477379","2013-10-07 14:17:37.526996"
536,463,"родники","2013-10-07 13:44:43.633881","2013-10-07 14:17:37.829423"
537,2086,"старая вичуга","2013-10-07 13:44:43.779287","2013-10-07 14:17:38.019649"
538,2356,"тейково","2013-10-07 13:44:43.913627","2013-10-07 14:17:38.388610"
539,2357,"фурманов","2013-10-07 13:44:44.047890","2013-10-07 14:17:38.623031"
540,390,"шуя","2013-10-07 13:44:44.171087","2013-10-07 14:17:38.868553"
541,1736,"магас","2013-10-07 13:44:44.339010","2013-10-07 14:17:39.125051"
542,443,"назрань","2013-10-07 13:44:44.462221","2013-10-07 14:17:39.259365"
543,2016,"экажево","2013-10-07 13:44:44.585403","2013-10-07 14:17:39.404742"
544,280,"ангарск","2013-10-07 13:44:44.730905","2013-10-07 14:17:39.572470"
545,1124,"байкальск","2013-10-07 13:44:44.876219","2013-10-07 14:17:39.729045"
546,2502,"белореченский","2013-10-07 13:44:45.034089","2013-10-07 14:17:39.863353"
547,1160,"бодайбо","2013-10-07 13:44:45.179745","2013-10-07 14:17:39.997638"
548,3227,"бозой пос.","2013-10-07 13:44:45.313979","2013-10-07 14:17:40.132077"
549,2503,"большая речка","2013-10-07 13:44:45.437224","2013-10-07 14:17:40.256814"
550,1872,"большой луг","2013-10-07 13:44:45.560363","2013-10-07 14:17:40.380015"
551,877,"братск","2013-10-07 13:44:45.694662","2013-10-07 14:17:40.514256"
552,1869,"вихоревка","2013-10-07 13:44:45.840182","2013-10-07 14:17:40.648618"
553,13333,"дзержинск","2013-10-07 13:44:45.963257","2013-10-07 14:17:40.805372"
554,886,"железногорск-илимский","2013-10-07 13:44:46.108765","2013-10-07 14:17:40.972980"
555,872,"залари","2013-10-07 13:44:46.254200","2013-10-07 14:17:41.162824"
556,874,"зима","2013-10-07 13:44:46.399509","2013-10-07 14:17:41.319699"
557,281,"иркутск","2013-10-07 13:44:46.546336","2013-10-07 14:17:41.465227"
558,1162,"казачинское","2013-10-07 13:44:46.702835","2013-10-07 14:17:41.599428"
559,888,"киренск","2013-10-07 13:44:46.837265","2013-10-07 14:17:41.733944"
560,1762,"куйтун","2013-10-07 13:44:46.982549","2013-10-07 14:17:41.891640"
561,1761,"кутулик","2013-10-07 13:44:47.139094","2013-10-07 14:17:42.059352"
562,1915,"листвянка","2013-10-07 13:44:47.295813","2013-10-07 14:17:42.216000"
563,2512,"магистральный","2013-10-07 13:44:47.485698","2013-10-07 14:17:42.383586"
564,889,"мама","2013-10-07 13:44:47.664384","2013-10-07 14:17:42.529192"
565,13120,"маркова иркутский р-н","2013-10-07 13:44:47.809888","2013-10-07 14:17:42.719113"
566,1261,"марково","2013-10-07 13:44:47.955272","2013-10-07 14:17:42.886865"
567,2504,"мегет","2013-10-07 13:44:48.145162","2013-10-07 14:17:43.054460"
568,2505,"молодежный жигаловский р-он","2013-10-07 13:44:48.328184","2013-10-07 14:17:43.189000"
569,875,"нижнеудинск","2013-10-07 13:44:48.481885","2013-10-07 14:17:43.312093"
570,2506,"никола","2013-10-07 13:44:48.616098","2013-10-07 14:17:43.435260"
571,13152,"ново-разводная","2013-10-07 13:44:48.750469","2013-10-07 14:17:43.571061"
572,13151,"новолисиха","2013-10-07 13:44:48.895927","2013-10-07 14:17:43.716429"
573,883,"новонукутский","2013-10-07 13:44:49.030202","2013-10-07 14:17:43.873110"
574,2507,"оек","2013-10-07 13:44:49.175678","2013-10-07 14:17:44.085217"
575,1866,"оса","2013-10-07 13:44:49.332211","2013-10-07 14:17:44.230599"
576,2508,"пивовариха","2013-10-07 13:44:49.488871","2013-10-07 14:17:44.387161"
577,13155,"садоводство строитель-2","2013-10-07 13:44:49.645339","2013-10-07 14:17:44.532722"
578,873,"саянск","2013-10-07 13:44:49.824145","2013-10-07 14:17:44.656042"
579,8,"свирск","2013-10-07 13:44:50.002878","2013-10-07 14:17:44.779052"
580,1192,"слюдянка","2013-10-07 13:44:50.138575","2013-10-07 14:17:44.902275"
581,1262,"смоленщина","2013-10-07 13:44:50.272881","2013-10-07 14:17:45.036828"
582,885,"тайшет","2013-10-07 13:44:50.418305","2013-10-07 14:17:45.183536"
583,876,"тулун","2013-10-07 13:44:50.563824","2013-10-07 14:17:45.329089"
584,2509,"урик","2013-10-07 13:44:50.720347","2013-10-07 14:17:45.530043"
585,880,"усолье-сибирское","2013-10-07 13:44:50.887921","2013-10-07 14:17:45.731093"
586,878,"усть-илимск","2013-10-07 13:44:51.033460","2013-10-07 14:17:45.932031"
587,519,"усть-кут","2013-10-07 13:44:51.189980","2013-10-07 14:17:46.077447"
588,879,"усть-ордынский","2013-10-07 13:44:51.357537","2013-10-07 14:17:46.211869"
589,881,"усть-уда","2013-10-07 13:44:51.514129","2013-10-07 14:17:46.335104"
590,2510,"хомутово","2013-10-07 13:44:51.681826","2013-10-07 14:17:46.469461"
591,2371,"черемхово","2013-10-07 13:44:51.817552","2013-10-07 14:17:46.603883"
592,1161,"чунский","2013-10-07 13:44:51.962927","2013-10-07 14:17:46.750691"
593,319,"шелехов","2013-10-07 13:44:52.108369","2013-10-07 14:17:46.896201"
594,2511,"энергетик","2013-10-07 13:44:52.265036","2013-10-07 14:17:47.030489"
595,2515,"анзорей","2013-10-07 13:44:52.421527","2013-10-07 14:17:47.175890"
596,2513,"баксан","2013-10-07 13:44:52.589148","2013-10-07 14:17:47.321405"
597,2514,"залукокоаже","2013-10-07 13:44:52.745621","2013-10-07 14:17:47.466958"
598,2520,"кашхатау","2013-10-07 13:44:52.924483","2013-10-07 14:17:47.590052"
599,2516,"майский","2013-10-07 13:44:53.092114","2013-10-07 14:17:47.713330"
600,1081,"нальчик","2013-10-07 13:44:53.248558","2013-10-07 14:17:47.847649"
601,2518,"нарткала","2013-10-07 13:44:53.405358","2013-10-07 14:17:47.981975"
602,2017,"прохладный","2013-10-07 13:44:53.585531","2013-10-07 14:17:48.127465"
603,2517,"терек","2013-10-07 13:44:53.742154","2013-10-07 14:17:48.281821"
604,2521,"тырныауз","2013-10-07 13:44:53.898702","2013-10-07 14:17:48.427408"
605,2519,"чегем","2013-10-07 13:44:54.055527","2013-10-07 14:17:48.572849"
606,13141,"александра космодемьянского пос.","2013-10-07 13:44:54.222986","2013-10-07 14:17:48.729484"
607,2522,"багратионовск","2013-10-07 13:44:54.602288","2013-10-07 14:17:48.864092"
608,2523,"балтийск","2013-10-07 13:44:54.903118","2013-10-07 14:17:48.998369"
609,13350,"большое исаково","2013-10-07 13:44:55.059945","2013-10-07 14:17:49.154758"
610,2524,"васильково","2013-10-07 13:44:55.194290","2013-10-07 14:17:49.311379"
611,2525,"гвардейск","2013-10-07 13:44:55.328512","2013-10-07 14:17:49.456861"
612,2061,"гурьевск","2013-10-07 13:44:55.474073","2013-10-07 14:17:49.580058"
613,890,"гусев","2013-10-07 13:44:55.632089","2013-10-07 14:17:49.703201"
614,13347,"железнодорожный","2013-10-07 13:44:55.799792","2013-10-07 14:17:49.850159"
615,2526,"зеленоградск","2013-10-07 13:44:55.956258","2013-10-07 14:17:49.995449"
616,152,"калининград","2013-10-07 13:44:56.112807","2013-10-07 14:17:50.140902"
617,2531,"краснознаменск","2013-10-07 13:44:56.269331","2013-10-07 14:17:50.275204"
618,13352,"ладушкин","2013-10-07 13:44:56.436971","2013-10-07 14:17:50.409516"
619,13351,"малое исаково","2013-10-07 13:44:56.593453","2013-10-07 14:17:50.566082"
620,2537,"мамоново","2013-10-07 13:44:56.738885","2013-10-07 14:17:50.722627"
621,2532,"неман","2013-10-07 13:44:56.873233","2013-10-07 14:17:50.879246"
622,2533,"нестеров","2013-10-07 13:44:57.007510","2013-10-07 14:17:51.013504"
623,2534,"озерск","2013-10-07 13:44:57.164036","2013-10-07 14:17:51.351683"
624,13348,"п. взморье","2013-10-07 13:44:57.322022","2013-10-07 14:17:51.704302"
625,13346,"п.янтарный","2013-10-07 13:44:57.478437","2013-10-07 14:17:51.849714"
626,2527,"пионерский","2013-10-07 13:44:57.657307","2013-10-07 14:17:51.996793"
627,2528,"полесск","2013-10-07 13:44:57.813794","2013-10-07 14:17:52.297591"
628,2530,"правдинск","2013-10-07 13:44:57.959288","2013-10-07 14:17:52.476264"
629,2063,"прибрежный","2013-10-07 13:44:58.115759","2013-10-07 14:17:52.621689"
630,2538,"приморск","2013-10-07 13:44:58.261228","2013-10-07 14:17:52.778206"
631,232,"приморье","2013-10-07 13:44:58.395470","2013-10-07 14:17:52.934756"
632,2529,"светлогорск","2013-10-07 13:44:58.541152","2013-10-07 14:17:53.068998"
633,2062,"светлый","2013-10-07 13:44:58.697380","2013-10-07 14:17:53.192444"
634,2535,"славск","2013-10-07 13:44:58.853983","2013-10-07 14:17:53.415584"
635,2536,"советск","2013-10-07 13:44:59.011825","2013-10-07 14:17:53.605551"
636,2348,"черняховск","2013-10-07 13:44:59.190721","2013-10-07 14:17:53.751030"
637,13353,"чкаловск","2013-10-07 13:44:59.347347","2013-10-07 14:17:53.886624"
638,13349,"шоссейное","2013-10-07 13:44:59.492819","2013-10-07 14:17:54.020817"
639,2540,"городовиковск","2013-10-07 13:44:59.649342","2013-10-07 14:17:54.155164"
640,2541,"лагань","2013-10-07 13:44:59.805890","2013-10-07 14:17:54.311766"
641,2539,"троицкое","2013-10-07 13:44:59.951319","2013-10-07 14:17:54.468306"
642,207,"элиста","2013-10-07 13:45:00.085549","2013-10-07 14:17:54.613852"
643,13157,"анненки","2013-10-07 13:45:00.242179","2013-10-07 14:17:54.737077"
644,1916,"бабынино","2013-10-07 13:45:00.387614","2013-10-07 14:17:54.882277"
645,1917,"балабаново","2013-10-07 13:45:00.544255","2013-10-07 14:17:55.027884"
646,429,"барятино","2013-10-07 13:45:00.702132","2013-10-07 14:17:55.173144"
647,1918,"белоусово","2013-10-07 13:45:00.880904","2013-10-07 14:17:55.341127"
648,1919,"бетлица","2013-10-07 13:45:01.026199","2013-10-07 14:17:55.577201"
649,1920,"боровск","2013-10-07 13:45:01.182896","2013-10-07 14:17:55.722575"
650,1921,"воротынск","2013-10-07 13:45:01.339422","2013-10-07 14:17:55.879176"
651,1308,"ворсино","2013-10-07 13:45:01.496001","2013-10-07 14:17:56.080304"
652,13160,"грабцево","2013-10-07 13:45:01.696973","2013-10-07 14:17:56.270213"
653,1329,"детчино","2013-10-07 13:45:01.909271","2013-10-07 14:17:56.471223"
654,1922,"думиничи","2013-10-07 13:45:02.087814","2013-10-07 14:17:56.650220"
655,1923,"ермолино","2013-10-07 13:45:02.244483","2013-10-07 14:17:56.795549"
656,1924,"жиздра","2013-10-07 13:45:02.400982","2013-10-07 14:17:56.940959"
657,1925,"жилетово","2013-10-07 13:45:02.581252","2013-10-07 14:17:57.075169"
658,1926,"жуков","2013-10-07 13:45:02.726648","2013-10-07 14:17:57.211465"
659,1306,"жуково","2013-10-07 13:45:02.861064","2013-10-07 14:17:57.356350"
660,1927,"износки","2013-10-07 13:45:03.006552","2013-10-07 14:17:57.540424"
661,142,"калуга","2013-10-07 13:45:03.141015","2013-10-07 14:17:57.702717"
662,1947,"киров","2013-10-07 13:45:03.297976","2013-10-07 14:17:57.825926"
663,1928,"козельск","2013-10-07 13:45:03.509606","2013-10-07 14:17:57.971392"
664,1188,"кондрово","2013-10-07 13:45:03.666128","2013-10-07 14:17:58.116843"
665,1929,"кременки","2013-10-07 13:45:03.822534","2013-10-07 14:17:58.262231"
666,1930,"льва толстого","2013-10-07 13:45:03.979106","2013-10-07 14:17:58.407757"
667,144,"людиново","2013-10-07 13:45:04.157911","2013-10-07 14:17:58.542188"
668,423,"малоярославец","2013-10-07 13:45:04.360940","2013-10-07 14:17:58.699339"
669,1931,"медынь","2013-10-07 13:45:04.495326","2013-10-07 14:17:58.912817"
670,1932,"мещовск","2013-10-07 13:45:04.640974","2013-10-07 14:17:59.091746"
671,1933,"мосальск","2013-10-07 13:45:04.863999","2013-10-07 14:17:59.237094"
672,13159,"мстихино","2013-10-07 13:45:05.042717","2013-10-07 14:17:59.382555"
673,1276,"обнинск","2013-10-07 13:45:05.232743","2013-10-07 14:17:59.527982"
674,1934,"перемышль","2013-10-07 13:45:05.389290","2013-10-07 14:17:59.673281"
675,1935,"полотняный завод","2013-10-07 13:45:05.545735","2013-10-07 14:17:59.818732"
676,2581,"протва","2013-10-07 13:45:05.702262","2013-10-07 14:18:00.008586"
677,2580,"росва","2013-10-07 13:45:05.858709","2013-10-07 14:18:00.209669"
678,1936,"сосенский","2013-10-07 13:45:06.004078","2013-10-07 14:18:00.343848"
679,1937,"спас-деменск","2013-10-07 13:45:06.150925","2013-10-07 14:18:00.500646"
680,1938,"сухиничи","2013-10-07 13:45:06.307459","2013-10-07 14:18:00.647457"
681,1939,"таруса","2013-10-07 13:45:06.463933","2013-10-07 14:18:00.770664"
682,1940,"товарково","2013-10-07 13:45:06.620585","2013-10-07 14:18:00.938474"
683,13158,"турынино","2013-10-07 13:45:06.777071","2013-10-07 14:18:01.083684"
684,1941,"ульяново","2013-10-07 13:45:06.944885","2013-10-07 14:18:01.318266"
685,1942,"ферзиково","2013-10-07 13:45:07.101338","2013-10-07 14:18:01.463700"
686,1943,"хвастовичи","2013-10-07 13:45:07.257747","2013-10-07 14:18:01.598027"
687,1944,"шайковка","2013-10-07 13:45:07.414676","2013-10-07 14:18:01.732385"
688,1945,"юхнов","2013-10-07 13:45:07.548934","2013-10-07 14:18:01.866530"
689,13087,"березняки","2013-10-07 13:45:07.683191","2013-10-07 14:18:02.001126"
690,407,"вилючинск","2013-10-07 13:45:07.818804","2013-10-07 14:18:02.135209"
691,2543,"вулканный","2013-10-07 13:45:07.975303","2013-10-07 14:18:02.293230"
692,13074,"дальний","2013-10-07 13:45:08.120666","2013-10-07 14:18:02.461104"
693,13076,"долиновка","2013-10-07 13:45:08.303875","2013-10-07 14:18:02.606206"
694,895,"елизово","2013-10-07 13:45:08.945307","2013-10-07 14:18:02.751786"
695,2544,"завойко","2013-10-07 13:45:09.535892","2013-10-07 14:18:02.897196"
696,13075,"заозерный","2013-10-07 13:45:09.947934","2013-10-07 14:18:03.031345"
697,13086,"зеленый","2013-10-07 13:45:10.171238","2013-10-07 14:18:03.165671"
698,3205,"ключи","2013-10-07 13:45:10.472132","2013-10-07 14:18:03.300014"
699,894,"корф","2013-10-07 13:45:10.873155","2013-10-07 14:18:03.434422"
700,13084,"коряки","2013-10-07 13:45:11.173844","2013-10-07 14:18:03.568719"
701,13078,"красный","2013-10-07 13:45:11.332271","2013-10-07 14:18:03.702933"
702,3214,"мильково","2013-10-07 13:45:11.499826","2013-10-07 14:18:03.828204"
703,13079,"мирный","2013-10-07 13:45:11.702950","2013-10-07 14:18:03.973191"
704,13081,"николаевка","2013-10-07 13:45:12.008799","2013-10-07 14:18:04.107536"
705,13082,"паратунка","2013-10-07 13:45:12.282685","2013-10-07 14:18:04.241737"
706,285,"петропавловск-камчатский","2013-10-07 13:45:12.450364","2013-10-07 14:18:04.376119"
707,2542,"пионерский","2013-10-07 13:45:12.617881","2013-10-07 14:18:04.510432"
708,13071,"радыгина","2013-10-07 13:45:12.752548","2013-10-07 14:18:04.644779"
709,13085,"раздольный","2013-10-07 13:45:12.944063","2013-10-07 14:18:04.779053"
710,2545,"светлый","2013-10-07 13:45:13.156144","2013-10-07 14:18:04.902223"
711,13080,"сосновка","2013-10-07 13:45:13.468700","2013-10-07 14:18:05.036756"
712,13083,"термальный","2013-10-07 13:45:13.743297","2013-10-07 14:18:05.204657"
713,13073,"тундровый","2013-10-07 13:45:14.079904","2013-10-07 14:18:05.416289"
714,13077,"халатырка","2013-10-07 13:45:14.229305","2013-10-07 14:18:05.585476"
715,13072,"чапаевка","2013-10-07 13:45:14.375089","2013-10-07 14:18:05.808622"
716,2547,"адыге хабль","2013-10-07 13:45:14.542779","2013-10-07 14:18:05.965162"
717,2548,"зеленчукская","2013-10-07 13:45:14.745887","2013-10-07 14:18:06.110718"
718,2546,"кавказский","2013-10-07 13:45:15.036682","2013-10-07 14:18:06.244931"
719,2549,"карачаевск","2013-10-07 13:45:15.894183","2013-10-07 14:18:06.379269"
720,1141,"нижний архыз","2013-10-07 13:45:16.307278","2013-10-07 14:18:06.513607"
721,2553,"теберда","2013-10-07 13:45:16.653115","2013-10-07 14:18:06.647830"
722,2389,"усть-джегута","2013-10-07 13:45:16.877075","2013-10-07 14:18:06.815612"
723,2550,"учкекен","2013-10-07 13:45:17.391161","2013-10-07 14:18:06.983077"
724,2551,"хабез","2013-10-07 13:45:17.848222","2013-10-07 14:18:07.128633"
725,1085,"черкесск","2013-10-07 13:45:18.127130","2013-10-07 14:18:07.275408"
726,2552,"эркен-шахар","2013-10-07 13:45:18.428148","2013-10-07 14:18:07.420918"
727,2559,"беломорск","2013-10-07 13:45:18.717997","2013-10-07 14:18:07.577487"
728,2560,"вяртсиля","2013-10-07 13:45:18.985819","2013-10-07 14:18:07.711670"
729,2561,"калевала","2013-10-07 13:45:19.386642","2013-10-07 14:18:07.846013"
730,2562,"кемь","2013-10-07 13:45:19.765756","2013-10-07 14:18:07.980385"
731,2554,"кондопога","2013-10-07 13:45:20.011066","2013-10-07 14:18:08.103619"
732,986,"костомукша","2013-10-07 13:45:20.312333","2013-10-07 14:18:08.260171"
733,2563,"лахденпохья","2013-10-07 13:45:20.670240","2013-10-07 14:18:08.427831"
734,2564,"лоухи","2013-10-07 13:45:20.937979","2013-10-07 14:18:08.595316"
735,2557,"медвежьегорск","2013-10-07 13:45:21.205662","2013-10-07 14:18:08.741105"
736,2565,"муезерский","2013-10-07 13:45:21.491230","2013-10-07 14:18:08.880371"
737,2566,"надвоицы","2013-10-07 13:45:21.874794","2013-10-07 14:18:09.003543"
738,985,"олонец","2013-10-07 13:45:22.154790","2013-10-07 14:18:09.149033"
739,450,"петрозаводск","2013-10-07 13:45:22.455242","2013-10-07 14:18:09.294480"
740,2567,"питкяранта","2013-10-07 13:45:22.800738","2013-10-07 14:18:09.462310"
741,2555,"пряжа","2013-10-07 13:45:23.045920","2013-10-07 14:18:09.629998"
742,2568,"пудож","2013-10-07 13:45:23.371842","2013-10-07 14:18:09.786484"
743,2569,"сегежа","2013-10-07 13:45:23.528341","2013-10-07 14:18:09.943080"
744,2570,"сортавала","2013-10-07 13:45:23.662500","2013-10-07 14:18:10.110775"
745,2558,"суоярви","2013-10-07 13:45:23.807957","2013-10-07 14:18:10.278401"
746,2556,"шуйская","2013-10-07 13:45:23.976035","2013-10-07 14:18:10.401517"
747,767,"анжеро-судженск","2013-10-07 13:45:24.143680","2013-10-07 14:18:10.537348"
748,766,"белово","2013-10-07 13:45:24.501060","2013-10-07 14:18:10.682658"
749,761,"березовский","2013-10-07 13:45:24.713104","2013-10-07 14:18:10.850318"
750,13314,"бутовская шахта","2013-10-07 13:45:24.891637","2013-10-07 14:18:11.017960"
751,760,"верх-чебула","2013-10-07 13:45:25.059790","2013-10-07 14:18:11.163559"
752,2369,"гурьевск","2013-10-07 13:45:25.295452","2013-10-07 14:18:11.319991"
753,13315,"журавлево","2013-10-07 13:45:25.463264","2013-10-07 14:18:11.488001"
754,770,"ижморский","2013-10-07 13:45:25.642177","2013-10-07 14:18:11.655405"
755,1189,"калтан","2013-10-07 13:45:25.798573","2013-10-07 14:18:11.812000"
756,13446,"кедровка кемеровский р-н","2013-10-07 13:45:25.955143","2013-10-07 14:18:11.935189"
757,272,"кемерово","2013-10-07 13:45:26.133948","2013-10-07 14:18:12.058413"
758,772,"киселевск","2013-10-07 13:45:26.290352","2013-10-07 14:18:12.216462"
759,762,"крапивинский","2013-10-07 13:45:26.446980","2013-10-07 14:18:12.384186"
760,13275,"красная","2013-10-07 13:45:26.581247","2013-10-07 14:18:12.585540"
761,299,"ленинск-кузнецкий","2013-10-07 13:45:26.726662","2013-10-07 14:18:12.742338"
762,13269,"лесная поляна","2013-10-07 13:45:26.883544","2013-10-07 14:18:12.898875"
763,759,"мариинск","2013-10-07 13:45:27.041164","2013-10-07 14:18:13.055426"
764,777,"междуреченск","2013-10-07 13:45:27.197849","2013-10-07 14:18:13.189822"
765,13272,"металлплощадка","2013-10-07 13:45:27.354360","2013-10-07 14:18:13.313205"
766,776,"мыски","2013-10-07 13:45:27.555556","2013-10-07 14:18:13.525322"
767,273,"новокузнецк","2013-10-07 13:45:27.723212","2013-10-07 14:18:13.670604"
768,775,"осинники","2013-10-07 13:45:27.879703","2013-10-07 14:18:13.873031"
769,13274,"пионер","2013-10-07 13:45:28.025205","2013-10-07 14:18:14.051891"
770,1333,"полысаево","2013-10-07 13:45:28.248563","2013-10-07 14:18:14.219578"
771,13268,"предзаводской","2013-10-07 13:45:28.483246","2013-10-07 14:18:14.376101"
772,773,"прокопьевск","2013-10-07 13:45:28.650835","2013-10-07 14:18:14.521601"
773,758,"промышленная","2013-10-07 13:45:28.862889","2013-10-07 14:18:14.678104"
774,13270,"ртс","2013-10-07 13:45:29.054117","2013-10-07 14:18:14.801308"
775,13267,"северная","2013-10-07 13:45:29.210599","2013-10-07 14:18:14.924599"
776,1536,"спасск","2013-10-07 13:45:29.367314","2013-10-07 14:18:15.047852"
777,13388,"судженка","2013-10-07 13:45:29.523823","2013-10-07 14:18:15.193297"
778,13271,"суховский","2013-10-07 13:45:29.714022","2013-10-07 14:18:15.338856"
779,2366,"тайга","2013-10-07 13:45:29.870966","2013-10-07 14:18:15.507779"
780,2571,"таштагол","2013-10-07 13:45:30.016271","2013-10-07 14:18:15.642105"
781,768,"топки","2013-10-07 13:45:30.162236","2013-10-07 14:18:15.798668"
782,2367,"тяжинский","2013-10-07 13:45:30.307248","2013-10-07 14:18:15.955434"
783,765,"юрга","2013-10-07 13:45:30.464142","2013-10-07 14:18:16.111875"
784,13273,"ягуновский","2013-10-07 13:45:30.755745","2013-10-07 14:18:16.268674"
785,2368,"яшкино","2013-10-07 13:45:30.946071","2013-10-07 14:18:16.414069"
786,2365,"яя","2013-10-07 13:45:31.147380","2013-10-07 14:18:16.559479"
787,1768,"азово свечинский район","2013-10-07 13:45:31.282349","2013-10-07 14:18:16.727240"
788,2576,"белая холуница","2013-10-07 13:45:31.450746","2013-10-07 14:18:16.883755"
789,2572,"бурмакино","2013-10-07 13:45:31.774884","2013-10-07 14:18:17.040257"
790,2577,"вахруши","2013-10-07 13:45:31.953995","2013-10-07 14:18:17.209354"
791,2578,"верхошижемье","2013-10-07 13:45:32.152852","2013-10-07 14:18:17.343759"
792,2583,"восточный","2013-10-07 13:45:32.398343","2013-10-07 14:18:17.478097"
793,388,"вятские поляны","2013-10-07 13:45:32.577032","2013-10-07 14:18:17.612424"
794,415,"киров","2013-10-07 13:45:32.733590","2013-10-07 14:18:17.946846"
795,241,"кирово-чепецк","2013-10-07 13:45:32.879087","2013-10-07 14:18:18.170398"
796,2584,"котельнич","2013-10-07 13:45:33.024623","2013-10-07 14:18:18.460334"
797,13113,"красная поляна","2013-10-07 13:45:33.170065","2013-10-07 14:18:18.727828"
798,2585,"малмыж","2013-10-07 13:45:33.315341","2013-10-07 14:18:19.229633"
799,2573,"мурыгино","2013-10-07 13:45:33.495302","2013-10-07 14:18:19.608944"
800,2586,"нолинск","2013-10-07 13:45:33.640554","2013-10-07 14:18:20.245414"
801,197,"омутнинск","2013-10-07 13:45:33.798564","2013-10-07 14:18:20.646381"
802,2587,"оричи","2013-10-07 13:45:33.977239","2013-10-07 14:18:21.069660"
803,2579,"орлов","2013-10-07 13:45:34.133841","2013-10-07 14:18:21.982539"
804,2588,"пижанка","2013-10-07 13:45:34.290380","2013-10-07 14:18:22.317128"
805,2574,"радужный","2013-10-07 13:45:34.446944","2013-10-07 14:18:22.740435"
806,2589,"свеча","2013-10-07 13:45:34.614523","2013-10-07 14:18:23.152906"
807,2383,"слободской","2013-10-07 13:45:34.759919","2013-10-07 14:18:23.832764"
808,2590,"советск","2013-10-07 13:45:34.916348","2013-10-07 14:18:24.280759"
809,2591,"сосновка","2013-10-07 13:45:35.117444","2013-10-07 14:18:24.537285"
810,2575,"стрижи","2013-10-07 13:45:35.329357","2013-10-07 14:18:24.749471"
811,2592,"тужа","2013-10-07 13:45:35.508130","2013-10-07 14:18:24.994890"
812,2593,"уржум","2013-10-07 13:45:35.731326","2013-10-07 14:18:25.207103"
813,2582,"юрья","2013-10-07 13:45:35.900336","2013-10-07 14:18:25.485874"
814,2594,"яранск","2013-10-07 13:45:36.045743","2013-10-07 14:18:25.753557"
815,2604,"айкино","2013-10-07 13:45:36.191130","2013-10-07 14:18:26.099637"
816,2605,"визинга","2013-10-07 13:45:36.336587","2013-10-07 14:18:26.634173"
817,2595,"водный","2013-10-07 13:45:36.505072","2013-10-07 14:18:27.658968"
818,2600,"воргашор","2013-10-07 13:45:36.783682","2013-10-07 14:18:27.971199"
819,999,"воркута","2013-10-07 13:45:36.928963","2013-10-07 14:18:28.594719"
820,2601,"вуктыл","2013-10-07 13:45:37.074242","2013-10-07 14:18:28.973360"
821,2596,"выльгорт","2013-10-07 13:45:37.230865","2013-10-07 14:18:29.518878"
822,2606,"емва","2013-10-07 13:45:37.409710","2013-10-07 14:18:30.008952"
823,2346,"инта","2013-10-07 13:45:37.588386","2013-10-07 14:18:30.454840"
824,2607,"койгородок","2013-10-07 13:45:37.746185","2013-10-07 14:18:31.212385"
825,2599,"корткерос","2013-10-07 13:45:37.903316","2013-10-07 14:18:31.537550"
826,2608,"микунь","2013-10-07 13:45:38.048177","2013-10-07 14:18:31.794078"
827,2602,"нижний одес","2013-10-07 13:45:38.193590","2013-10-07 14:18:32.262526"
828,2609,"объячево","2013-10-07 13:45:38.350035","2013-10-07 14:18:32.686894"
829,998,"печора","2013-10-07 13:45:38.495411","2013-10-07 14:18:33.066440"
830,2597,"сосногорск","2013-10-07 13:45:38.652021","2013-10-07 14:18:33.334417"
831,404,"сыктывкар","2013-10-07 13:45:38.808874","2013-10-07 14:18:33.727533"
832,2603,"троицко-печерск","2013-10-07 13:45:38.954003","2013-10-07 14:18:33.895679"
833,5,"усинск","2013-10-07 13:45:39.132867","2013-10-07 14:18:34.052864"
834,2610,"усть-кулом","2013-10-07 13:45:39.311633","2013-10-07 14:18:34.187288"
835,3238,"усть-цильма","2013-10-07 13:45:39.491602","2013-10-07 14:18:34.343768"
836,1093,"ухта","2013-10-07 13:45:39.648185","2013-10-07 14:18:34.500318"
837,2598,"ярега","2013-10-07 13:45:39.793519","2013-10-07 14:18:34.634697"
838,2612,"буй","2013-10-07 13:45:39.950130","2013-10-07 14:18:34.757979"
839,2613,"ветлужский","2013-10-07 13:45:40.106534","2013-10-07 14:18:34.881219"
840,941,"волгореченск","2013-10-07 13:45:40.240792","2013-10-07 14:18:35.004402"
